event_name,venue,start_date,start_time,end_time,type,estimate_attendence,source_url,attendance_source_url
Hội chợ triển lãm sản phẩm công nghiệp Hà Nội 2026,"Trung tâm Triển lãm Việt Nam (VEC), huyện Đông Anh, Hà Nội",11/09/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6203-e6203-hoi-cho-trien-lam-san-pham-cong-nghiep-ha-noi,
"Triển lãm Quốc tế PCCC, CNCH và Thiết bị An ninh (Secutech Vietnam) 2026","Cung Văn hóa Lao động Hữu nghị Việt Xô, Hà Nội",11/09/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6584-e6584-trien-lam-quoc-te-ve-ky-thuat-phuong-tien-phong-chay-chua-chay-cuu-nan-cuu-ho-va-thiet-bi-an-ninh-an-toan-bao-ve-nam-2026,
PHÁT ĐỘNG CUỘC THI “950 NÉT CHỮ”,Văn Miếu – Quốc Tử Giám,11/09/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/PH%C3%81T-%C4%90%E1%BB%98NG-CU%E1%BB%98C-THI-%E2%80%9C950-N%C3%89T-CH%E1%BB%AE%E2%80%9D,
[FESTIVAL THĂNG LONG - HÀ NỘI 2026] TRƯNG BÀY “NÉT HÀ THÀNH”,"Không gian Hồ Văn, Di tích Văn Miếu – Quốc Tử Giám",11/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/(S%E1%BA%AEP-DI%E1%BB%84N-RA)-TR%C6%AFNG-B%C3%80Y-%E2%80%9CN%C3%89T-H%C3%80-TH%C3%80NH%E2%80%9D,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",11/09/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",12/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
Triển lãm mỹ thuật “Giai điệu Thống nhất” và “Việt Nam quê hương tôi”,"tầng 1, tòa nhà 47 Hàng Dầu, Sở Văn hóa và Thể thao Hà Nội, thành phố Hà Nội",12/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5142-e5142-trien-lam-my-thuat-giai-dieu-thong-nhat,
Triển lãm ảnh tư liệu “Âm vang ngày mới”,"Khu di sản Hoàng thành Thăng Long, số 19 Hoàng Diệu, Ba Đình, Hà Nội",12/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5157-e5157-trien-lam-anh-tu-lieu-am-vang-ngay-moi,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",12/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",12/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,12/06/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
Triển lãm tương tác “Bức tường An ninh mạng”,"Phố đi bộ Hồ Gươm (phố Đinh Tiên Hoàng, phường Hoàn Kiếm, Hà Nội)",12/07/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6071-e6071-trien-lam-buc-tuong-an-ninh-mang,
Tổ quốc bình yên,"Phố đi bộ Hồ Gươm, quận Hoàn Kiếm, Hà Nội",12/07/26,00:00,23:59,festival,,https://lehoivietnam.com.vn/vi/su-kien/6072-e6072-to-quoc-binh-yen,
"""Những chiếc cổng"" - Cuộc đối thoại giữa quá khứ và hiện tại",Văn Miếu - Quốc Tử Giám,12/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%22Nh%E1%BB%AFng-chi%E1%BA%BFc-c%E1%BB%95ng%22-Cu%E1%BB%99c-%C4%91%E1%BB%91i-tho%E1%BA%A1i-gi%E1%BB%AFa-qu%C3%A1-kh%E1%BB%A9-v%C3%A0-hi%E1%BB%87n-t%E1%BA%A1i,
KHAI MẠC TRIỂN LÃM “QUỐC TỬ GIÁM TRONG NGHỆ THUẬT” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,Văn Miếu - Quốc Tử Giám,12/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CQU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-TRONG-NGH%E1%BB%86-THU%E1%BA%ACT%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
VĂN MIẾU - QUỐC TỬ GIÁM NHỮNG NĂM 1975 QUA NÉT CỌ CỦA HỌA SĨ TRỊNH HỮU NGỌC,Văn Miếu - Quốc Tử Giám,12/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-NH%E1%BB%AENG-N%C4%82M-1975-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-H%E1%BB%8CA-S%C4%A8-TR%E1%BB%8ANH-H%E1%BB%AEU-NG%E1%BB%8CC,
VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT VẼ CỦA HAI  HỌA SĨ QUỐC TẾ,,12/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-V%E1%BA%BC-C%E1%BB%A6A-HAI-H%E1%BB%8CA-S%C4%A8-QU%E1%BB%90C-T%E1%BA%BE,
“DẤU XƯA VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT CỌ CỦA CÁC HỌA SĨ PHÁP”,"Tiền Đường, khu Thái Học, Văn Miếu - Quốc Tử Giám",12/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%E2%80%9CD%E1%BA%A4U-X%C6%AFA-V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-C%C3%81C-H%E1%BB%8CA-S%C4%A8-PH%C3%81P%E2%80%9D,
[Hà Nội] Những Thành Phố Mơ Màng Summer 2026,Công Viên Yên Sở (ngoài trời),12/07/26,16:00,22:30,concert,,https://ticketbox.vn/nhung-thanh-pho-mo-mang-summer-hanoi-2026-25746,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",12/08/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"Triển lãm Quốc tế PCCC, CNCH và Thiết bị An ninh (Secutech Vietnam) 2026","Cung Văn hóa Lao động Hữu nghị Việt Xô, Hà Nội",12/09/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6584-e6584-trien-lam-quoc-te-ve-ky-thuat-phuong-tien-phong-chay-chua-chay-cuu-nan-cuu-ho-va-thiet-bi-an-ninh-an-toan-bao-ve-nam-2026,
KHAI MẠC TRƯNG BÀY “NÉT HÀ THÀNH - CÂU CHUYỆN HÀ NỘI QUA TÀ ÁO DÀI”,,12/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TR%C6%AFNG-B%C3%80Y-%E2%80%9CN%C3%89T-H%C3%80-TH%C3%80NH-C%C3%82U-CHUY%E1%BB%86N-H%C3%80-N%E1%BB%98I-QUA-T%C3%80-%C3%81O-D%C3%80I%E2%80%9D,
KHAI MẠC TRƯNG BÀY “NÉT KINH KỲ”,"Khu vực Hậu viên nhà Thái Học, Di tích Quốc gia đặc biệt Văn Miếu – Quốc Tử Giám",12/09/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/THE-%22N%C3%89T-KINH-K%E1%BB%B2%22-EXHIBITION,
PHÁT ĐỘNG CUỘC THI “950 NÉT CHỮ”,Văn Miếu – Quốc Tử Giám,12/09/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/PH%C3%81T-%C4%90%E1%BB%98NG-CU%E1%BB%98C-THI-%E2%80%9C950-N%C3%89T-CH%E1%BB%AE%E2%80%9D,
[FESTIVAL THĂNG LONG - HÀ NỘI 2026] TRƯNG BÀY “NÉT HÀ THÀNH”,"Không gian Hồ Văn, Di tích Văn Miếu – Quốc Tử Giám",12/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/(S%E1%BA%AEP-DI%E1%BB%84N-RA)-TR%C6%AFNG-B%C3%80Y-%E2%80%9CN%C3%89T-H%C3%80-TH%C3%80NH%E2%80%9D,
[FESTIVAL THĂNG LONG - HÀ NỘI 2026] TRƯNG BÀY “NÉT KINH KỲ - HÀ NỘI 36 PHỐ PHƯỜNG”,"Hậu viên khu Thái Học, Văn Miếu – Quốc Tử Giám",12/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition%20%E2%80%9CN%C3%A9t%20Kinh%20K%E1%BB%B3%20%E2%80%93%20Hanoi%E2%80%99s%2036%20Streets%E2%80%9D,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",12/09/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
Hà Nội vs Sông Lam Nghệ An,SVĐ Hàng Đẫy,12/09/26,19:15,21:15,football,8500,https://vpf.vn/match/ha-noi-vs-song-lam-nghe-an-8/,
"[FESTIVAL THĂNG LONG - HÀ NỘI 2026] CHƯƠNG TRÌNH NGHỆ THUẬT ""KHAI VĂN""",Di tích Quốc gia đặc biệt Văn Miếu - Quốc Tử Giám,12/09/26,19:30,19:30,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-V%C4%82N-H%C3%80NH-TR%C3%8CNH-950-N%C4%82M-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"“KHAI VĂN” – TÔN VINH ĐẠO HỌC VIỆT NAM, LAN TỎA TINH THẦN HIẾU HỌC VÀ KHÁT VỌNG CỐNG HIẾN","Vườn Giám, Di tích Quốc gia đặc biệt Văn Miếu – Quốc Tử Giám",12/09/26,19:30,22:00,cultural_event,,"https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%E2%80%9CKHAI-V%C4%82N%E2%80%9D-%E2%80%93-T%C3%94N-VINH-%C4%90%E1%BA%A0O-H%E1%BB%8CC-VI%E1%BB%86T-NAM,-LAN-T%E1%BB%8EA-TINH-TH%E1%BA%A6N-HI%E1%BA%BEU-H%E1%BB%8CC-V%C3%80-KH%C3%81T-V%E1%BB%8CNG-C%E1%BB%90NG-HI%E1%BA%BEN",
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",13/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
Triển lãm mỹ thuật “Giai điệu Thống nhất” và “Việt Nam quê hương tôi”,"tầng 1, tòa nhà 47 Hàng Dầu, Sở Văn hóa và Thể thao Hà Nội, thành phố Hà Nội",13/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5142-e5142-trien-lam-my-thuat-giai-dieu-thong-nhat,
Triển lãm quốc tế Thiết bị và Công nghệ Quảng cáo Việt Nam lần 10 - VietAd 2026 - Hà Nội,"tại Trung tâm Triển lãm Việt Nam - VEC (đường cầu Tứ Liên, Đông Anh, Hà Nội).",13/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5321-e5321-trien-lam-quoc-te-thiet-bi-va-cong-nghe-quang-cao-viet-nam-lan-10-vietad-2026-ha-noi,
Triển lãm ảnh tư liệu “Âm vang ngày mới”,"Khu di sản Hoàng thành Thăng Long, số 19 Hoàng Diệu, Ba Đình, Hà Nội",13/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5157-e5157-trien-lam-anh-tu-lieu-am-vang-ngay-moi,
LỄ PHÁT ĐỘNG CUỘC THI PHIM NGẮN “HIỀN TÀI HÔM NAY,Văn Miếu - Quốc Tử Giám,13/05/26,09:00,11:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/L%E1%BB%84-PH%C3%81T-%C4%90%E1%BB%98NG-CU%E1%BB%98C-THI-PHIM-NG%E1%BA%AEN-%E2%80%9CHI%E1%BB%80N-T%C3%80I-H%C3%94M-NAY,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",13/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",13/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,13/06/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
"Workshop ""Vẽ thẻ khuê văn các"" – sáng tạo sắc màu",Văn Miếu - Quốc Tử Giám,13/06/26,08:00,17:00,workshop,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Workshop-%22coloring-the-khu%C3%AA-v%C4%83n-pavilion-card%22-%E2%80%93-a-creative-experience,
"""Những chiếc cổng"" - Cuộc đối thoại giữa quá khứ và hiện tại",Văn Miếu - Quốc Tử Giám,13/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%22Nh%E1%BB%AFng-chi%E1%BA%BFc-c%E1%BB%95ng%22-Cu%E1%BB%99c-%C4%91%E1%BB%91i-tho%E1%BA%A1i-gi%E1%BB%AFa-qu%C3%A1-kh%E1%BB%A9-v%C3%A0-hi%E1%BB%87n-t%E1%BA%A1i,
KHAI MẠC TRIỂN LÃM “QUỐC TỬ GIÁM TRONG NGHỆ THUẬT” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,Văn Miếu - Quốc Tử Giám,13/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CQU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-TRONG-NGH%E1%BB%86-THU%E1%BA%ACT%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
VĂN MIẾU - QUỐC TỬ GIÁM NHỮNG NĂM 1975 QUA NÉT CỌ CỦA HỌA SĨ TRỊNH HỮU NGỌC,Văn Miếu - Quốc Tử Giám,13/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-NH%E1%BB%AENG-N%C4%82M-1975-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-H%E1%BB%8CA-S%C4%A8-TR%E1%BB%8ANH-H%E1%BB%AEU-NG%E1%BB%8CC,
VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT VẼ CỦA HAI  HỌA SĨ QUỐC TẾ,,13/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-V%E1%BA%BC-C%E1%BB%A6A-HAI-H%E1%BB%8CA-S%C4%A8-QU%E1%BB%90C-T%E1%BA%BE,
“DẤU XƯA VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT CỌ CỦA CÁC HỌA SĨ PHÁP”,"Tiền Đường, khu Thái Học, Văn Miếu - Quốc Tử Giám",13/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%E2%80%9CD%E1%BA%A4U-X%C6%AFA-V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-C%C3%81C-H%E1%BB%8CA-S%C4%A8-PH%C3%81P%E2%80%9D,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",13/08/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"Sở GDĐT tập huấn công tác tổ chức bữa ăn bán trú cho hơn 600 Hiệu trưởng trường Mầm non, Tiểu học",,13/09/26,07:00,10:00,other,,https://www.hanoi.edu.vn/tin-tuc-su-kien/so-gddt-tap-huan-cong-tac-to-chuc-bua-an-ban-tru-cho-hon-600-hieu-truong-truong/ctfull/525/17124,
KHAI MẠC TRƯNG BÀY “NÉT HÀ THÀNH - CÂU CHUYỆN HÀ NỘI QUA TÀ ÁO DÀI”,,13/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TR%C6%AFNG-B%C3%80Y-%E2%80%9CN%C3%89T-H%C3%80-TH%C3%80NH-C%C3%82U-CHUY%E1%BB%86N-H%C3%80-N%E1%BB%98I-QUA-T%C3%80-%C3%81O-D%C3%80I%E2%80%9D,
KHAI MẠC TRƯNG BÀY “NÉT KINH KỲ”,"Khu vực Hậu viên nhà Thái Học, Di tích Quốc gia đặc biệt Văn Miếu – Quốc Tử Giám",13/09/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/THE-%22N%C3%89T-KINH-K%E1%BB%B2%22-EXHIBITION,
PHÁT ĐỘNG CUỘC THI “950 NÉT CHỮ”,Văn Miếu – Quốc Tử Giám,13/09/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/PH%C3%81T-%C4%90%E1%BB%98NG-CU%E1%BB%98C-THI-%E2%80%9C950-N%C3%89T-CH%E1%BB%AE%E2%80%9D,
[FESTIVAL THĂNG LONG - HÀ NỘI 2026] TRƯNG BÀY “NÉT HÀ THÀNH”,"Không gian Hồ Văn, Di tích Văn Miếu – Quốc Tử Giám",13/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/(S%E1%BA%AEP-DI%E1%BB%84N-RA)-TR%C6%AFNG-B%C3%80Y-%E2%80%9CN%C3%89T-H%C3%80-TH%C3%80NH%E2%80%9D,
[FESTIVAL THĂNG LONG - HÀ NỘI 2026] TRƯNG BÀY “NÉT KINH KỲ - HÀ NỘI 36 PHỐ PHƯỜNG”,"Hậu viên khu Thái Học, Văn Miếu – Quốc Tử Giám",13/09/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition%20%E2%80%9CN%C3%A9t%20Kinh%20K%E1%BB%B3%20%E2%80%93%20Hanoi%E2%80%99s%2036%20Streets%E2%80%9D,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",13/09/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",14/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
Triển lãm mỹ thuật “Giai điệu Thống nhất” và “Việt Nam quê hương tôi”,"tầng 1, tòa nhà 47 Hàng Dầu, Sở Văn hóa và Thể thao Hà Nội, thành phố Hà Nội",14/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5142-e5142-trien-lam-my-thuat-giai-dieu-thong-nhat,
Triển lãm quốc tế Thiết bị và Công nghệ Quảng cáo Việt Nam lần 10 - VietAd 2026 - Hà Nội,"tại Trung tâm Triển lãm Việt Nam - VEC (đường cầu Tứ Liên, Đông Anh, Hà Nội).",14/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5321-e5321-trien-lam-quoc-te-thiet-bi-va-cong-nghe-quang-cao-viet-nam-lan-10-vietad-2026-ha-noi,
Triển lãm ảnh tư liệu “Âm vang ngày mới”,"Khu di sản Hoàng thành Thăng Long, số 19 Hoàng Diệu, Ba Đình, Hà Nội",14/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5157-e5157-trien-lam-anh-tu-lieu-am-vang-ngay-moi,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",14/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",14/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,14/06/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
"""Những chiếc cổng"" - Cuộc đối thoại giữa quá khứ và hiện tại",Văn Miếu - Quốc Tử Giám,14/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%22Nh%E1%BB%AFng-chi%E1%BA%BFc-c%E1%BB%95ng%22-Cu%E1%BB%99c-%C4%91%E1%BB%91i-tho%E1%BA%A1i-gi%E1%BB%AFa-qu%C3%A1-kh%E1%BB%A9-v%C3%A0-hi%E1%BB%87n-t%E1%BA%A1i,
KHAI MẠC TRIỂN LÃM “QUỐC TỬ GIÁM TRONG NGHỆ THUẬT” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,Văn Miếu - Quốc Tử Giám,14/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CQU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-TRONG-NGH%E1%BB%86-THU%E1%BA%ACT%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
